Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
24765,59,Female,38,Education,4060,Fair,High,Average,0,No,44,Bachelor’s Degree,Married,0,Entry,Large,49,No,No,No,Good,Low,Stayed
28930,52,Male,41,Education,4921,Good,Very High,Below Average,2,No,68,Master’s Degree,Married,3,Senior,Large,101,No,No,No,Good,Medium,Stayed
9452,56,Male,42,Technology,9621,Fair,Very High,Average,1,Yes,78,Associate Degree,Divorced,4,Mid,Medium,92,Yes,No,Yes,Good,Low,Stayed
26107,28,Male,19,Technology,9793,Good,Low,High,1,No,54,Bachelor’s Degree,Single,3,Entry,Small,45,No,No,No,Poor,Medium,Left
20508,26,Female,6,Media,5756,Good,High,High,1,Yes,70,Associate Degree,Divorced,2,Entry,Small,49,No,No,No,Good,High,Left
40487,27,Male,5,Education,5119,Good,High,Below Average,2,No,61,PhD,Married,2,Mid,Small,49,No,No,No,Fair,Low,Stayed
19287,58,Female,7,Technology,8603,Good,Very High,High,0,No,47,Bachelor’s Degree,Married,0,Mid,Medium,45,No,No,No,Good,High,Left
55159,49,Female,13,Media,6750,Poor,Medium,Low,1,Yes,77,High School,Single,0,Senior,Large,17,Yes,No,No,Good,High,Stayed
4250,30,Female,17,Finance,8253,Good,High,Average,2,No,88,Bachelor’s Degree,Married,3,Senior,Medium,90,No,No,No,Fair,Low,Stayed
2226,51,Male,27,Technology,10712,Good,Medium,Average,2,No,79,Bachelor’s Degree,Married,0,Mid,Small,99,No,No,No,Fair,Medium,Stayed
44501,54,Female,7,Technology,7301,Good,Very High,Average,1,Yes,86,High School,Single,1,Mid,Large,56,Yes,No,No,Good,Low,Left
63592,33,Male,12,Technology,9771,Good,High,Average,2,Yes,55,High School,Married,2,Mid,Medium,51,No,No,No,Good,Medium,Stayed
15786,44,Female,24,Media,6118,Good,Medium,Average,1,No,70,Associate Degree,Married,0,Entry,Small,35,Yes,No,No,Excellent,Low,Stayed
55463,21,Female,12,Media,6173,Fair,High,Below Average,1,Yes,66,Master’s Degree,Divorced,1,Mid,Medium,16,No,No,No,Fair,Medium,Left
64740,51,Female,21,Healthcare,7604,Good,Very High,Average,2,No,89,Bachelor’s Degree,Single,0,Mid,Medium,86,No,No,No,Excellent,Low,Stayed
29572,43,Male,31,Healthcare,9759,Fair,Low,Below Average,0,No,5,Bachelor’s Degree,Married,0,Mid,Small,99,No,No,No,Good,Low,Left
12600,32,Male,15,Media,6420,Fair,High,Average,1,No,28,Bachelor’s Degree,Single,2,Senior,Medium,20,No,No,No,Good,Medium,Stayed
72920,41,Male,28,Finance,12088,Good,High,Average,1,No,42,Associate Degree,Married,2,Entry,Small,57,No,No,No,Good,Low,Stayed
23896,30,Male,17,Education,4997,Fair,High,Average,3,Yes,22,Associate Degree,Single,0,Entry,Large,89,No,No,No,Fair,Medium,Left
8333,22,Male,3,Media,5207,Excellent,High,Average,1,No,86,Associate Degree,Married,4,Mid,Large,68,No,No,Yes,Poor,Low,Stayed
49680,20,Female,7,Media,5841,Good,Medium,Average,4,No,60,Bachelor’s Degree,Single,3,Entry,Medium,50,No,No,No,Fair,High,Left
63174,27,Female,7,Healthcare,9384,Good,Medium,High,0,No,4,Associate Degree,Married,0,Entry,Medium,19,No,Yes,No,Poor,Medium,Stayed
47172,38,Female,21,Technology,8339,Good,Medium,Low,3,No,41,High School,Single,0,Entry,Medium,94,No,No,No,Good,Medium,Left
27766,25,Male,5,Media,6443,Good,Medium,Average,0,Yes,18,Associate Degree,Divorced,0,Mid,Small,34,No,No,No,Poor,High,Stayed
40172,31,Male,19,Finance,11103,Fair,Very High,High,0,Yes,54,Bachelor’s Degree,Divorced,0,Entry,Medium,24,Yes,No,Yes,Good,Low,Stayed
31199,33,Male,21,Technology,8874,Excellent,Medium,Average,2,Yes,54,Bachelor’s Degree,Married,1,Senior,Small,81,No,No,Yes,Poor,Low,Stayed
62199,42,Male,1,Media,5733,Excellent,High,Average,2,No,81,Associate Degree,Married,0,Entry,Medium,22,No,No,Yes,Good,High,Stayed
27475,18,Male,5,Healthcare,7951,Good,Low,Below Average,0,No,87,Bachelor’s Degree,Married,1,Entry,Medium,23,No,No,No,Poor,Low,Left
68681,40,Male,22,Technology,8830,Fair,Very High,Average,0,Yes,26,Master’s Degree,Single,1,Mid,Medium,32,No,No,Yes,Fair,High,Left
40968,40,Female,29,Finance,10992,Good,Low,Average,1,Yes,2,High School,Single,1,Entry,Small,88,No,No,No,Good,Medium,Left
43283,35,Male,4,Healthcare,7212,Excellent,Medium,Average,0,Yes,73,High School,Married,1,Mid,Large,7,No,Yes,No,Fair,Low,Stayed
40880,22,Male,2,Education,5284,Fair,Medium,Average,2,Yes,48,Bachelor’s Degree,Married,1,Mid,Medium,39,Yes,No,No,Poor,Medium,Left
20489,40,Male,10,Healthcare,6990,Good,High,High,0,No,53,High School,Married,0,Mid,Medium,55,Yes,No,No,Good,Medium,Stayed
24224,21,Female,13,Finance,8275,Good,High,Average,0,No,14,Bachelor’s Degree,Married,2,Entry,Large,14,Yes,No,No,Fair,Low,Stayed
47586,53,Female,2,Media,5197,Fair,Low,High,0,No,81,High School,Married,1,Entry,Small,44,No,No,No,Excellent,High,Left
68821,31,Male,17,Finance,6922,Good,High,Average,1,No,83,Bachelor’s Degree,Single,1,Mid,Large,86,No,No,No,Fair,Low,Left
46891,30,Female,5,Media,6226,Fair,High,Average,1,No,53,High School,Married,4,Entry,Small,41,No,No,No,Poor,High,Left
53524,30,Male,2,Healthcare,8809,Fair,Very High,Below Average,1,Yes,49,Associate Degree,Married,0,Entry,Medium,42,No,No,No,Excellent,Low,Left
53842,19,Female,10,Technology,10038,Poor,Medium,Average,0,Yes,15,Master’s Degree,Single,1,Mid,Medium,72,No,No,No,Good,High,Left
22201,40,Female,1,Healthcare,7951,Fair,Low,Average,0,No,79,Bachelor’s Degree,Divorced,3,Entry,Medium,6,Yes,No,No,Excellent,Very High,Left
67900,46,Male,31,Media,5920,Good,Very High,Average,2,No,95,High School,Single,1,Entry,Medium,90,No,No,No,Poor,Low,Left
70719,53,Female,6,Finance,7294,Excellent,Medium,Average,2,No,90,Associate Degree,Single,2,Entry,Medium,45,No,No,No,Fair,High,Left
16759,38,Female,4,Media,5745,Fair,High,Average,3,No,86,High School,Married,0,Senior,Medium,9,No,No,No,Good,Low,Stayed
8232,52,Female,4,Healthcare,7997,Poor,Medium,Average,0,No,25,Master’s Degree,Married,1,Mid,Medium,42,No,No,No,Good,High,Left
42454,38,Male,24,Finance,6570,Excellent,High,Below Average,0,Yes,81,Master’s Degree,Single,2,Entry,Medium,72,Yes,No,No,Good,Low,Stayed
49414,52,Male,27,Technology,9750,Good,Medium,Low,1,No,51,High School,Married,2,Senior,Small,97,No,No,No,Fair,High,Stayed
3243,43,Female,27,Education,5742,Good,Very High,Low,0,Yes,88,Bachelor’s Degree,Single,0,Entry,Medium,33,No,No,Yes,Fair,High,Left
25695,38,Male,26,Healthcare,8311,Fair,Very High,High,1,Yes,17,Bachelor’s Degree,Married,0,Senior,Medium,40,No,No,No,Excellent,Low,Stayed
49474,55,Male,21,Healthcare,7676,Excellent,Very High,Average,1,No,31,Bachelor’s Degree,Single,3,Entry,Large,55,No,No,No,Good,Low,Left
6399,43,Female,5,Technology,10853,Good,High,High,0,No,71,Master’s Degree,Single,3,Entry,Medium,45,Yes,No,No,Poor,Medium,Stayed
20580,26,Female,14,Media,6015,Good,High,High,3,No,81,Associate Degree,Single,2,Senior,Medium,64,No,No,No,Excellent,Medium,Stayed
50745,58,Male,34,Education,3912,Poor,Low,Average,2,No,40,Master’s Degree,Divorced,2,Senior,Medium,81,No,No,No,Fair,Medium,Stayed
41694,55,Female,23,Finance,8528,Excellent,High,Average,3,Yes,54,Associate Degree,Married,1,Entry,Small,34,No,No,No,Fair,Low,Stayed
774,58,Male,18,Healthcare,8002,Excellent,Medium,High,1,Yes,89,Bachelor’s Degree,Single,1,Entry,Medium,57,No,No,No,Good,Low,Left
72946,26,Female,2,Finance,9731,Good,High,Average,1,No,69,High School,Married,1,Senior,Large,7,No,No,Yes,Good,Medium,Stayed
38409,26,Female,13,Healthcare,9257,Fair,Low,Average,0,No,13,Master’s Degree,Single,1,Senior,Medium,43,Yes,No,No,Excellent,Low,Stayed
70412,32,Female,14,Technology,10170,Excellent,High,Average,0,No,19,High School,Married,1,Mid,Medium,73,Yes,No,No,Good,Low,Stayed
26829,42,Female,28,Finance,8069,Good,High,High,0,Yes,68,Bachelor’s Degree,Married,4,Entry,Medium,87,No,No,No,Good,Low,Left
27380,33,Female,5,Media,6244,Poor,High,High,1,No,61,Master’s Degree,Single,4,Mid,Medium,47,Yes,No,No,Good,High,Stayed
2300,27,Female,9,Technology,11209,Fair,High,Average,1,Yes,9,Associate Degree,Married,0,Mid,Medium,25,No,No,Yes,Poor,Low,Left
31624,54,Male,18,Healthcare,7653,Fair,Low,Below Average,2,No,35,Master’s Degree,Divorced,1,Entry,Medium,71,No,No,No,Good,High,Left
47384,44,Female,6,Healthcare,9570,Good,High,High,0,No,35,Associate Degree,Single,4,Mid,Medium,72,No,No,Yes,Good,Low,Stayed
21383,47,Female,9,Technology,8503,Fair,Medium,Average,3,Yes,16,Associate Degree,Married,2,Entry,Large,46,No,No,No,Good,Low,Left
73882,42,Female,11,Healthcare,8846,Excellent,High,High,3,No,25,Bachelor’s Degree,Single,0,Senior,Large,78,No,No,Yes,Excellent,Medium,Stayed
50056,32,Female,11,Technology,8762,Fair,Low,Average,3,No,25,Bachelor’s Degree,Married,0,Mid,Medium,74,Yes,No,No,Poor,Low,Stayed
38824,53,Male,13,Education,4326,Fair,Medium,Below Average,4,No,79,Bachelor’s Degree,Married,1,Entry,Medium,51,Yes,Yes,No,Poor,Low,Stayed
27160,24,Male,13,Education,5131,Poor,High,Average,1,Yes,13,High School,Single,0,Entry,Large,28,Yes,No,No,Fair,Medium,Stayed
55128,40,Female,3,Technology,7352,Fair,Medium,Average,0,No,32,Bachelor’s Degree,Single,1,Mid,Medium,22,No,No,No,Good,Low,Left
67920,21,Male,4,Education,4417,Good,High,Low,1,No,13,Associate Degree,Married,0,Entry,Medium,40,No,No,No,Good,High,Stayed
67219,35,Male,22,Healthcare,7674,Good,Very High,Average,1,Yes,41,Master’s Degree,Married,5,Entry,Medium,71,Yes,No,No,Good,High,Stayed
43425,26,Male,9,Education,3803,Fair,Very High,Average,0,No,82,Master’s Degree,Married,1,Entry,Small,84,Yes,No,No,Fair,Low,Left
14337,28,Male,17,Finance,9622,Fair,High,High,0,Yes,63,High School,Single,0,Entry,Small,29,No,No,No,Good,Medium,Left
24177,42,Female,4,Finance,10076,Good,Very High,High,0,Yes,26,PhD,Married,4,Entry,Large,15,No,No,No,Poor,Very High,Left
54405,50,Female,23,Education,3666,Good,Medium,Average,1,No,10,Associate Degree,Single,5,Mid,Small,74,Yes,No,No,Good,High,Stayed
19512,51,Female,16,Media,5547,Excellent,High,Average,2,No,36,High School,Married,0,Senior,Medium,88,No,No,No,Good,Medium,Stayed
20945,34,Female,14,Media,6656,Poor,High,Below Average,2,No,52,Bachelor’s Degree,Single,1,Senior,Medium,57,No,No,Yes,Excellent,High,Stayed
7882,32,Male,23,Media,6152,Good,Very High,High,0,Yes,16,High School,Married,1,Entry,Large,85,No,No,No,Good,Low,Stayed
40389,20,Male,5,Education,4972,Good,Very High,Average,1,No,70,High School,Single,0,Senior,Medium,42,No,No,No,Poor,Low,Left
4405,45,Female,32,Finance,9141,Poor,High,Below Average,0,Yes,89,High School,Married,0,Entry,Medium,83,No,No,No,Good,Low,Left
65239,40,Male,15,Healthcare,9858,Good,Medium,Average,0,Yes,80,Bachelor’s Degree,Married,3,Mid,Small,89,No,No,No,Poor,Medium,Stayed
63277,51,Female,21,Technology,9010,Good,High,Average,0,No,31,High School,Married,1,Senior,Medium,63,No,No,No,Excellent,Medium,Stayed
22637,29,Male,19,Education,5341,Good,Very High,Below Average,0,No,11,Bachelor’s Degree,Divorced,0,Entry,Medium,27,No,No,No,Good,Medium,Stayed
30603,25,Male,1,Media,6614,Fair,High,Below Average,1,No,97,Bachelor’s Degree,Divorced,1,Mid,Large,18,Yes,No,No,Good,High,Stayed
6598,35,Male,10,Healthcare,6883,Fair,High,Low,0,No,21,Bachelor’s Degree,Married,2,Senior,Medium,16,No,No,No,Fair,Medium,Stayed
63267,33,Male,4,Technology,9815,Fair,High,Below Average,0,Yes,62,Bachelor’s Degree,Single,3,Mid,Medium,33,No,No,Yes,Fair,Low,Left
39208,25,Female,5,Media,6293,Excellent,High,Average,0,No,96,Bachelor’s Degree,Married,1,Entry,Medium,47,Yes,No,No,Poor,Low,Left
20804,46,Female,31,Technology,8623,Fair,High,Average,0,Yes,90,Master’s Degree,Divorced,0,Entry,Small,67,No,No,No,Good,Low,Left
16277,22,Male,8,Technology,7551,Excellent,Very High,Below Average,0,No,58,High School,Divorced,1,Entry,Large,83,No,No,Yes,Excellent,Medium,Left
11822,43,Female,7,Healthcare,9846,Excellent,Low,High,0,No,4,PhD,Single,2,Senior,Large,38,Yes,No,No,Fair,Low,Stayed
56354,31,Male,10,Education,5598,Fair,Medium,High,0,No,71,Associate Degree,Single,0,Mid,Small,15,No,No,No,Poor,High,Stayed
52505,46,Male,9,Education,5224,Poor,High,Average,0,No,4,High School,Single,1,Entry,Small,17,Yes,Yes,Yes,Good,Medium,Stayed
13151,25,Male,6,Healthcare,8097,Poor,High,Average,2,No,32,High School,Divorced,1,Senior,Large,8,No,No,No,Poor,Medium,Stayed
49476,21,Female,1,Healthcare,8572,Good,Low,Average,0,Yes,1,Bachelor’s Degree,Divorced,0,Mid,Medium,17,No,No,No,Good,Low,Left
18622,28,Female,12,Media,6461,Excellent,Medium,Average,2,No,87,Bachelor’s Degree,Married,4,Entry,Medium,45,No,No,No,Good,Low,Stayed
42094,31,Male,15,Education,3532,Poor,High,Average,1,No,9,High School,Married,1,Mid,Small,71,Yes,No,No,Poor,Medium,Stayed
67044,39,Male,30,Healthcare,7224,Good,Very High,High,0,No,34,Bachelor’s Degree,Married,0,Senior,Small,39,No,No,Yes,Good,Low,Stayed
9240,22,Male,1,Finance,7587,Fair,Medium,Average,0,No,18,Bachelor’s Degree,Divorced,1,Mid,Medium,11,Yes,No,No,Good,Low,Stayed
27312,32,Female,23,Education,4126,Poor,Very High,Average,1,No,26,Master’s Degree,Married,1,Entry,Large,46,No,No,No,Good,Medium,Left
43560,49,Male,36,Technology,6869,Excellent,High,Below Average,0,No,69,High School,Single,1,Mid,Small,51,No,No,No,Good,Medium,Stayed
26517,59,Female,39,Healthcare,10251,Fair,Medium,Average,0,Yes,73,Bachelor’s Degree,Married,0,Mid,Small,69,No,No,No,Good,Medium,Left
16538,57,Male,9,Media,6560,Fair,Medium,Average,0,No,93,Associate Degree,Married,4,Entry,Small,68,No,No,No,Good,Low,Left
60806,50,Male,28,Finance,9655,Good,High,High,0,No,19,Bachelor’s Degree,Married,4,Mid,Small,29,Yes,No,Yes,Good,Medium,Stayed
14624,32,Male,20,Technology,7601,Fair,High,High,2,No,80,Bachelor’s Degree,Married,1,Entry,Small,39,No,No,Yes,Good,High,Left
7468,38,Female,30,Healthcare,8302,Excellent,High,Average,0,No,30,Associate Degree,Single,2,Entry,Medium,84,No,No,No,Good,High,Left
28525,50,Male,32,Technology,9738,Good,Medium,High,0,No,28,Associate Degree,Married,3,Entry,Small,73,Yes,No,No,Fair,Low,Stayed
52813,45,Male,3,Education,5813,Excellent,Medium,Below Average,0,Yes,36,Bachelor’s Degree,Married,1,Senior,Large,45,Yes,No,Yes,Good,Medium,Stayed
14122,28,Male,19,Education,6645,Excellent,High,Average,0,No,19,High School,Married,0,Entry,Large,23,Yes,No,No,Good,High,Stayed
51110,38,Male,12,Technology,9261,Good,High,Below Average,2,No,60,Master’s Degree,Divorced,1,Mid,Small,15,No,No,No,Good,Low,Stayed
12775,33,Male,4,Finance,8623,Poor,Medium,Below Average,0,No,3,Bachelor’s Degree,Married,3,Mid,Medium,73,No,No,No,Good,Medium,Left
50413,35,Female,10,Healthcare,6860,Excellent,Low,High,2,Yes,83,Associate Degree,Divorced,3,Entry,Small,24,Yes,No,Yes,Poor,Very High,Left
42613,23,Female,1,Technology,6595,Good,Medium,Low,0,No,42,PhD,Single,0,Senior,Medium,75,No,No,Yes,Good,High,Stayed
67794,26,Male,14,Technology,8189,Poor,Very High,Average,0,Yes,15,Bachelor’s Degree,Single,1,Entry,Medium,90,No,No,No,Fair,Low,Left
14182,58,Female,32,Healthcare,6952,Fair,High,High,2,Yes,12,High School,Married,2,Senior,Medium,110,Yes,No,No,Poor,Medium,Stayed
9268,52,Male,24,Education,4223,Excellent,Very High,Average,1,Yes,31,Master’s Degree,Married,5,Mid,Medium,81,No,No,No,Poor,Low,Stayed
18599,50,Female,4,Education,3998,Good,High,Average,0,No,52,Bachelor’s Degree,Married,0,Mid,Medium,51,No,Yes,No,Good,Medium,Stayed
41807,40,Male,32,Education,4644,Poor,Medium,Average,0,Yes,61,High School,Married,1,Entry,Medium,53,No,No,No,Poor,High,Left
615,28,Male,19,Healthcare,7596,Good,Medium,Low,1,No,52,High School,Divorced,1,Entry,Medium,23,No,No,No,Fair,Medium,Stayed
45736,43,Male,27,Media,5344,Fair,Medium,High,0,No,38,Bachelor’s Degree,Married,1,Entry,Medium,38,No,Yes,No,Good,Medium,Stayed
25439,49,Male,18,Healthcare,7369,Good,Medium,Average,0,Yes,85,Master’s Degree,Married,0,Mid,Medium,88,No,No,No,Fair,Medium,Stayed
42171,47,Male,32,Technology,6934,Excellent,Very High,Average,0,Yes,16,Bachelor’s Degree,Married,0,Entry,Medium,56,No,No,Yes,Fair,High,Left
17731,38,Male,26,Finance,11315,Fair,High,Average,2,Yes,26,Master’s Degree,Married,0,Senior,Small,105,No,No,No,Fair,Very High,Stayed
16157,35,Male,19,Education,3729,Fair,Very High,Below Average,0,Yes,11,Associate Degree,Married,0,Mid,Large,78,No,No,No,Good,Low,Left
64693,51,Male,28,Media,6138,Fair,Very High,Average,0,No,70,High School,Married,4,Entry,Medium,98,No,No,No,Good,Low,Stayed
11583,19,Female,1,Finance,8385,Good,High,Low,1,No,86,Associate Degree,Married,1,Senior,Medium,54,No,No,Yes,Fair,High,Stayed
15292,31,Male,18,Education,4103,Fair,High,High,0,Yes,63,Associate Degree,Single,2,Mid,Small,57,No,No,No,Fair,Medium,Left
19003,39,Male,1,Media,6596,Good,Very High,High,0,Yes,25,Bachelor’s Degree,Single,0,Entry,Medium,79,No,No,No,Excellent,Medium,Left
61576,27,Male,13,Education,3925,Fair,Low,Average,0,No,70,Master’s Degree,Married,3,Mid,Medium,32,No,No,No,Good,High,Left
16439,49,Male,9,Technology,7204,Good,High,Below Average,1,Yes,82,Bachelor’s Degree,Single,0,Senior,Medium,19,No,No,No,Excellent,Medium,Left
32326,42,Female,11,Healthcare,7527,Fair,Very High,Average,0,Yes,50,Associate Degree,Married,0,Senior,Medium,35,No,No,No,Good,Medium,Stayed
64811,25,Female,6,Healthcare,7285,Good,Low,Average,4,No,53,Associate Degree,Married,4,Mid,Small,15,Yes,No,No,Excellent,High,Stayed
68407,26,Male,2,Technology,8241,Good,High,Average,1,No,10,Bachelor’s Degree,Married,3,Entry,Small,18,Yes,No,No,Poor,Low,Stayed
29160,33,Male,19,Technology,9385,Fair,High,Below Average,2,No,94,Associate Degree,Married,2,Senior,Small,64,Yes,No,No,Good,High,Stayed
39377,18,Male,1,Healthcare,9916,Poor,High,Average,1,No,29,Master’s Degree,Single,0,Entry,Medium,57,No,No,No,Poor,Medium,Left
35944,46,Female,28,Technology,9454,Fair,Medium,Below Average,2,No,27,Associate Degree,Single,0,Entry,Medium,42,No,No,No,Excellent,High,Left
59505,59,Male,49,Finance,9960,Good,Very High,Average,0,No,57,Bachelor’s Degree,Single,2,Mid,Small,86,No,No,No,Good,Low,Left
70516,22,Female,7,Technology,8705,Good,Very High,Average,0,No,36,High School,Divorced,3,Senior,Medium,79,No,No,No,Fair,Low,Stayed
33878,46,Male,36,Healthcare,8456,Fair,High,Average,0,No,80,High School,Married,0,Mid,Medium,52,No,No,No,Poor,Medium,Stayed
14505,19,Male,8,Media,5830,Poor,Medium,Average,2,No,60,Master’s Degree,Single,1,Entry,Small,16,No,No,No,Good,Very High,Left
64748,19,Male,1,Finance,10372,Good,Low,Average,0,Yes,96,High School,Married,1,Entry,Small,58,No,No,No,Poor,Medium,Left
24889,49,Male,33,Media,6437,Good,Medium,Average,1,No,80,High School,Married,0,Entry,Medium,46,No,No,No,Poor,Medium,Stayed
1166,19,Male,9,Technology,7673,Excellent,High,Average,0,No,73,Bachelor’s Degree,Divorced,2,Entry,Large,52,No,No,Yes,Excellent,Very High,Stayed
13766,32,Female,6,Technology,8235,Good,High,Below Average,1,No,73,High School,Single,0,Senior,Medium,68,Yes,No,No,Good,Low,Stayed
49447,37,Male,5,Healthcare,6551,Poor,Low,Average,1,Yes,55,High School,Married,6,Mid,Large,74,No,No,Yes,Fair,Medium,Left
9992,20,Male,8,Healthcare,8508,Fair,High,Average,0,Yes,79,Associate Degree,Married,0,Mid,Large,53,No,No,No,Fair,Low,Left
2167,44,Male,21,Technology,12104,Excellent,Very High,Below Average,4,No,65,Bachelor’s Degree,Single,3,Mid,Small,99,Yes,No,No,Good,Low,Stayed
39097,57,Male,28,Media,6047,Good,Very High,Average,1,No,33,High School,Married,5,Senior,Medium,32,No,No,No,Good,Low,Stayed
5228,59,Male,33,Education,4838,Fair,Medium,Average,0,No,47,High School,Single,2,Entry,Small,61,No,No,No,Good,High,Stayed
48260,47,Male,39,Education,5552,Excellent,Very High,Average,3,No,53,Bachelor’s Degree,Married,3,Mid,Medium,48,No,No,Yes,Poor,Low,Stayed
21202,45,Female,32,Healthcare,7870,Good,High,Average,2,Yes,4,Bachelor’s Degree,Single,0,Entry,Large,107,Yes,No,Yes,Poor,High,Left
28815,41,Female,28,Healthcare,7790,Good,Very High,Average,1,No,8,High School,Married,1,Entry,Large,87,No,No,No,Poor,Low,Left
7193,35,Female,13,Education,4622,Poor,High,Average,0,Yes,88,Bachelor’s Degree,Single,2,Entry,Large,70,No,No,No,Fair,Low,Left
17540,32,Female,12,Healthcare,7249,Good,High,Average,1,No,17,High School,Single,0,Mid,Large,58,No,No,No,Good,Low,Left
74321,29,Female,18,Education,3339,Good,High,Average,0,Yes,76,Bachelor’s Degree,Married,3,Entry,Medium,94,Yes,No,Yes,Good,Very High,Stayed
5131,29,Male,12,Finance,11492,Excellent,High,Average,0,Yes,73,Associate Degree,Married,2,Senior,Medium,74,No,No,No,Good,Medium,Stayed
27055,30,Male,4,Healthcare,7486,Good,High,High,2,Yes,28,High School,Married,0,Mid,Medium,41,No,No,No,Good,High,Stayed
67539,32,Male,4,Technology,11170,Fair,Medium,Below Average,1,No,98,Master’s Degree,Single,2,Mid,Large,12,No,No,Yes,Good,Medium,Left
37863,30,Female,5,Healthcare,9211,Good,High,Average,0,Yes,28,Associate Degree,Married,0,Entry,Small,40,No,No,Yes,Good,Medium,Stayed
65785,20,Female,3,Technology,9490,Fair,High,Average,2,No,9,Associate Degree,Married,2,Mid,Small,51,No,No,No,Good,Medium,Stayed
73504,39,Male,31,Healthcare,8280,Good,Low,Below Average,0,No,30,Bachelor’s Degree,Single,3,Senior,Small,103,No,No,No,Good,High,Left
28424,36,Male,1,Technology,10308,Good,High,Average,0,No,92,Associate Degree,Single,4,Mid,Medium,8,No,No,No,Poor,High,Left
50926,35,Female,17,Education,4383,Fair,Low,Average,0,Yes,70,Master’s Degree,Married,1,Mid,Medium,35,Yes,No,No,Good,Medium,Stayed
11969,48,Female,12,Healthcare,8062,Excellent,High,Average,0,Yes,32,Associate Degree,Single,0,Mid,Large,54,No,No,No,Fair,Low,Left
